Will you find me somewhere to eat?,INFORM_INTENT
"I really need good pasta, I'm underweight.",INFORM
"Campbell please, thanks.",INFORM
I need someplace cheaper. I want to eat a lot for not very costly.,INFORM
I need someplace cheaper. I want to eat a lot for not very costly.,REQUEST_ALTS
Where are they located?,REQUEST
What's the situation with live music there?,REQUEST
Please give a better choice.,REQUEST_ALTS
You have found a winner.,SELECT
Please do that.,AFFIRM_INTENT
5:30 pm should be prime pasta time.,INFORM
Do they have been and liquor?,REQUEST
Do they have been and liquor?,AFFIRM
"Great, I want to toast the victory of the team.",THANK_YOU
Nothing much. I'm good.,NEGATE
Nothing much. I'm good.,THANK_YOU
"I want to eat out at an intermediate priced location, can you find me some options?",INFORM
"I want to eat out at an intermediate priced location, can you find me some options?",INFORM_INTENT
I want to go to Milpitas. Spicy Indian food sounds perfect.,INFORM
I want to go to Milpitas. Spicy Indian food sounds perfect.,INFORM
Is there live music? What's the contact number?,REQUEST
Is there live music? What's the contact number?,REQUEST
"Well, it works for me, can you make a reservation for 4 people at 1 o""clock in the afternoon?",INFORM
"Well, it works for me, can you make a reservation for 4 people at 1 o""clock in the afternoon?",INFORM
"Well, it works for me, can you make a reservation for 4 people at 1 o""clock in the afternoon?",INFORM_INTENT
"Well, it works for me, can you make a reservation for 4 people at 1 o""clock in the afternoon?",SELECT
"No, actually I want it for 3 people, and at evening 7:45.",INFORM
"No, actually I want it for 3 people, and at evening 7:45.",INFORM
"No, actually I want it for 3 people, and at evening 7:45.",NEGATE
"Yes, that sounds good.",AFFIRM
"No, thanks a lot.",NEGATE
"No, thanks a lot.",THANK_YOU
I am planning to go out for dinner. Can you find me restaurants nearby?,INFORM_INTENT
I would like to eat in Milpitas and the restaurant should be in the moderate price range.,INFORM
I would like to eat in Milpitas and the restaurant should be in the moderate price range.,INFORM
I am looking for restaurants that offer Take-out.,INFORM
What is the other restaurant you mentioned?,REQUEST_ALTS
Where are they located?,REQUEST
I like that location. I would like to make a reservation at Red Chillies The Malabar Cuisine.,INFORM_INTENT
I like that location. I would like to make a reservation at Red Chillies The Malabar Cuisine.,SELECT
The reservation needs to be at 11 am.,INFORM
The reservation should be for March 14th.,INFORM
The reservation should be for March 14th.,NEGATE
Please make the reservation for 18:00.,INFORM
Please make the reservation for 18:00.,NEGATE
"Yes, that is correct.",AFFIRM
Does the restaurant have any live entertainment? Is their contact information available?,REQUEST
Does the restaurant have any live entertainment? Is their contact information available?,REQUEST
I greatly appreciate your time.,THANK_YOU
No. Thank you again.,NEGATE
No. Thank you again.,THANK_YOU
"I'm feeling hungry, do you know of any places that average priced?",INFORM
"I'm feeling hungry, do you know of any places that average priced?",INFORM_INTENT
I'm feeling a craving for Noodles.,INFORM
Look for a place in Dublin.,INFORM
"Yeah, I like the sound of that.",SELECT
"Yeah, reserve me a table for one person please.",AFFIRM_INTENT
"Yeah, reserve me a table for one person please.",INFORM
I want it on the 7th of March at 13:00.,INFORM
I want it on the 7th of March at 13:00.,INFORM
"Sorry, it's actually for the 8th of March.",INFORM
"Sorry, it's actually for the 8th of March.",NEGATE
"Yeah, you got it. Do they have liquor over there?",REQUEST
"Yeah, you got it. Do they have liquor over there?",AFFIRM
"Thank you, you're great. That'll be all.",THANK_YOU
"Thank you, you're great. That'll be all.",GOODBYE
"I'm looking for somewhere to eat with my girlfriend, do you know of any good restaurants?",INFORM_INTENT
I want something with a moderate priced in Petaluma. It also needs to serve alcohol.,INFORM
I want something with a moderate priced in Petaluma. It also needs to serve alcohol.,INFORM
I want something with a moderate priced in Petaluma. It also needs to serve alcohol.,INFORM
"Some type of curry would be great, so Indian or Thai maybe.",INFORM
"Yeah, that's great!",SELECT
"Yes, I'd like to book a table.",AFFIRM_INTENT
How about 11 in the morning?,INFORM
"No, just for 1 person.",INFORM
"No, just for 1 person.",NEGATE
"Yep, that's perfect. What's the restaurant's address?",REQUEST
"Yep, that's perfect. What's the restaurant's address?",AFFIRM
Thanks so much!,THANK_YOU
No thank you.,NEGATE
No thank you.,THANK_YOU
I'm on a budget and I am looking for a cafe that is not very costly.,INFORM
I'm on a budget and I am looking for a cafe that is not very costly.,INFORM_INTENT
I am really hungry for Pizza and Pasta.,INFORM
I have to have something in San Francisco.,INFORM
"Yes, please get me a reservation there.",INFORM_INTENT
"Yes, please get me a reservation there.",SELECT
Please reserve at quarter past 5 in the evening.,INFORM
"Yes, exactly please.",AFFIRM
"No, I don't want that.",NEGATE
"Nothing, you've done quite enough.",NEGATE
"Nothing, you've done quite enough.",THANK_YOU
I'm hungry. Find places to eat please.,INFORM_INTENT
Let's go with Foster City please.,INFORM
Spicy Indian sound really good.,INFORM
Give me other suggestions as well,REQUEST_ALTS
Can you find out if they are average priced?,REQUEST
Perfect. That works,SELECT
"Yes, go ahead and do that.",AFFIRM_INTENT
How about this afternoon 1:45.,INFORM
No it doesn't. Change to 5:45 pm on the 4th of this month please.,INFORM
No it doesn't. Change to 5:45 pm on the 4th of this month please.,INFORM
No it doesn't. Change to 5:45 pm on the 4th of this month please.,NEGATE
Yes. that is perfect.,AFFIRM
"Thanks, that is all i needed.",THANK_YOU
"Thanks, that is all i needed.",GOODBYE
Can you find a place to eat?,INFORM_INTENT
Some Sichuan food would be good.,INFORM
Look in Mountain View.,INFORM
Is the restaurant inexpensive?`,REQUEST
Can you suggest a restaurant with inexpensive pricing?,INFORM
Can you suggest a restaurant with inexpensive pricing?,REQUEST_ALTS
What is the address? Do they have live music?,REQUEST
What is the address? Do they have live music?,REQUEST
"Yes, that's perfect. I want to reserve a table for 4.",INFORM
"Yes, that's perfect. I want to reserve a table for 4.",INFORM_INTENT
"Yes, that's perfect. I want to reserve a table for 4.",SELECT
6 in the evening.,INFORM
That works for me. What is the restaurant's phone number?,REQUEST
That works for me. What is the restaurant's phone number?,AFFIRM
Do they serve alcohol?,REQUEST
Thanks. That's all I need.,THANK_YOU
Thanks. That's all I need.,GOODBYE
I would like to find a Chinese food restaurant.,INFORM
I would like to find a Chinese food restaurant.,INFORM_INTENT
Search in San Mateo.,INFORM
How expensive are they?,REQUEST
Can you suggest other restaurants in SF?,INFORM
Can you suggest other restaurants in SF?,REQUEST_ALTS
Can you suggest another restaurant?,REQUEST_ALTS
What is the address?,REQUEST
"Ok, make a reservation at 12 o""clock in the afternoon.",INFORM
"Ok, make a reservation at 12 o""clock in the afternoon.",INFORM_INTENT
"Ok, make a reservation at 12 o""clock in the afternoon.",SELECT
"Yes, how expensive are they?",REQUEST
"Yes, how expensive are they?",AFFIRM
"Thank you, that's everything.",THANK_YOU
"Thank you, that's everything.",GOODBYE
Can you find me place to eat?,INFORM_INTENT
Food kind of California will be perfect in SF.,INFORM
Food kind of California will be perfect in SF.,INFORM
Can you look for any other restaurant?,REQUEST_ALTS
Can you find me the address?,REQUEST
Can you find me any other restaurant?,REQUEST_ALTS
Do they play live music and is the price range low-cost?,REQUEST
Do they play live music and is the price range low-cost?,REQUEST
Okay. That sound good to me.,SELECT
Can you help me in making a reservation at the restaurant?,INFORM_INTENT
The timing will be half past 7 in the evening.,INFORM
"Yes, that sounds great to me.",AFFIRM
That will be all. Thank you.,THANK_YOU
That will be all. Thank you.,GOODBYE
I am searching for a eating place with a intermediate priced,INFORM
I am searching for a eating place with a intermediate priced,INFORM_INTENT
Some Izakaya kind of food good in Foster City,INFORM
Some Izakaya kind of food good in Foster City,INFORM
Can you tell me other restaurant names?,REQUEST_ALTS
Are there any live music?,REQUEST
Ok. that is perfect for me and want to reserve that restaurant on March 4th.,INFORM
Ok. that is perfect for me and want to reserve that restaurant on March 4th.,INFORM_INTENT
Ok. that is perfect for me and want to reserve that restaurant on March 4th.,SELECT
Do the reservation at evening 6:30,INFORM
This is perfect. what is the address and contact number?,REQUEST
This is perfect. what is the address and contact number?,REQUEST
This is perfect. what is the address and contact number?,AFFIRM
Thanks a lot. That is all i want.,THANK_YOU
Thanks a lot. That is all i want.,GOODBYE
i am meeting my friend after a long time and i wish to eat along with him. Will you find a place to eat and i don't have a price preference.,INFORM
i am meeting my friend after a long time and i wish to eat along with him. Will you find a place to eat and i don't have a price preference.,INFORM_INTENT
I like Pizza and Pasta kind of food and the place should be in San Francisco.,INFORM
I like Pizza and Pasta kind of food and the place should be in San Francisco.,INFORM
I need their contact number? Please provide me,REQUEST
"Ok, that great and sound good to me.",SELECT
Yes i wank to make a reservation at 6 in the evening.,AFFIRM_INTENT
Yes i wank to make a reservation at 6 in the evening.,INFORM
"Ok, very perfect. Book it. Do they have live music?",REQUEST
"Ok, very perfect. Book it. Do they have live music?",AFFIRM
Tell me their address?,REQUEST
Thanks a lot and thanks for your help,THANK_YOU
"No, thank a lot",NEGATE
"No, thank a lot",THANK_YOU
Can you help me locate a place to eat?,INFORM_INTENT
Some Punjabi food would be great. Please look in Pleasanton.,INFORM
Some Punjabi food would be great. Please look in Pleasanton.,INFORM
Do they have live music?,REQUEST
That is fine. Please make a reservation.,INFORM_INTENT
That is fine. Please make a reservation.,SELECT
Please make if at 12:15.,INFORM
"Yes, that is correct. What is their address and phone number?",REQUEST
"Yes, that is correct. What is their address and phone number?",REQUEST
"Yes, that is correct. What is their address and phone number?",AFFIRM
No thank you.,NEGATE
No thank you.,GOODBYE
I'm looking for somewhere to eat.,INFORM_INTENT
I'd like pizza and somewhere in Sunnyvale.,INFORM
I'd like pizza and somewhere in Sunnyvale.,INFORM
What's their number?,REQUEST
Do they serve alcohol? What's their address?,REQUEST
Do they serve alcohol? What's their address?,REQUEST
That works. I want to reserve a table.,INFORM_INTENT
That works. I want to reserve a table.,SELECT
Make it in the evening 7:15.,INFORM
"No, make it in the afternoon 12:30.",INFORM
"No, make it in the afternoon 12:30.",NEGATE
"No, I want it to be for next tuesday, and only for one person.",INFORM
"No, I want it to be for next tuesday, and only for one person.",INFORM
"No, I want it to be for next tuesday, and only for one person.",NEGATE
Yes.,AFFIRM
"Thanks, that's everything.",THANK_YOU
"Thanks, that's everything.",GOODBYE
"I'm getting a craving for Diner food, can you help me look for a place?",INFORM
"I'm getting a craving for Diner food, can you help me look for a place?",INFORM_INTENT
Look in San Fran.,INFORM
"Okay, that sounds good.",SELECT
"Yeah, please make a reservation.",AFFIRM_INTENT
I want it for the evening 4:45.,INFORM
"No, it's just for one person. And on second though, can you make it at 6 pm.",INFORM
"No, it's just for one person. And on second though, can you make it at 6 pm.",INFORM
"No, it's just for one person. And on second though, can you make it at 6 pm.",NEGATE
"Yeah, that's correct. Can you tell me their address?",REQUEST
"Yeah, that's correct. Can you tell me their address?",AFFIRM
Thanks so much.,THANK_YOU
"No, thanks again.",NEGATE
"No, thanks again.",THANK_YOU
I'd like to find somewhere to eat. Someplace intermediate priced.,INFORM
I'd like to find somewhere to eat. Someplace intermediate priced.,INFORM_INTENT
Something Southern in the San Jose area would be great.,INFORM
Something Southern in the San Jose area would be great.,INFORM
Do you have any other suggestions? Maybe someplace with live music that also serves alcohol.,INFORM
Do you have any other suggestions? Maybe someplace with live music that also serves alcohol.,INFORM
Do you have any other suggestions? Maybe someplace with live music that also serves alcohol.,REQUEST_ALTS
What's their number?,REQUEST
And their address?,REQUEST
Do you have anymore restaurant suggestions?,REQUEST_ALTS
Sounds great.,SELECT
Yes. Make it for a quarter to 12 in the morning.,AFFIRM_INTENT
Yes. Make it for a quarter to 12 in the morning.,INFORM
"Yes, that's perfect. What's their address and phone number again?",REQUEST
"Yes, that's perfect. What's their address and phone number again?",REQUEST
"Yes, that's perfect. What's their address and phone number again?",AFFIRM
Thank you so much for all of your help.,THANK_YOU
Thank you so much for all of your help.,GOODBYE
Please search for an economical priced place to eat that serves alcohol.,INFORM
Please search for an economical priced place to eat that serves alcohol.,INFORM
Please search for an economical priced place to eat that serves alcohol.,INFORM_INTENT
I prefer it in Oakland. I am craving Pizza.,INFORM
I prefer it in Oakland. I am craving Pizza.,INFORM
Do they happen to have live music? What is their phone number?,REQUEST
Do they happen to have live music? What is their phone number?,REQUEST
Are there other restaurant options?,REQUEST_ALTS
That will do.,SELECT
I want to make a restaurant reservation.,INFORM_INTENT
I would like it to be half past 11 in the morning.,INFORM
Its actually a party of 4.,INFORM
Its actually a party of 4.,NEGATE
That will do.,AFFIRM
Can you tell me what their address is?,REQUEST
Thank you. That is all.,THANK_YOU
Thank you. That is all.,GOODBYE
I want a good place to eat that is fancy priced,INFORM
I want a good place to eat that is fancy priced,INFORM_INTENT
I need it in SFO. French food will be perfect.,INFORM
I need it in SFO. French food will be perfect.,INFORM
Yes that works. I want a reservation at a nearby restaurant.,INFORM_INTENT
Yes that works. I want a reservation at a nearby restaurant.,SELECT
I want it at 13:15,INFORM
Is there live music?,REQUEST
Is there live music?,AFFIRM
Yes that works,AFFIRM
Thanks that is all,THANK_YOU
Thanks that is all,GOODBYE
I would like to look for a place where I could eat.,INFORM_INTENT
"Please look in Dublin, a burger is perfect to have now.",INFORM
"Please look in Dublin, a burger is perfect to have now.",INFORM
I want a restaurant with music.,REQUEST
"Alright, please make a reservation for me at this evening 7:15.",INFORM
"Alright, please make a reservation for me at this evening 7:15.",INFORM_INTENT
"Alright, please make a reservation for me at this evening 7:15.",SELECT
Please make it at 7 pm.,INFORM
Please make it at 7 pm.,NEGATE
Actually its for 3 people on 14th of March.,INFORM
Actually its for 3 people on 14th of March.,INFORM
Actually its for 3 people on 14th of March.,NEGATE
"Yes, that's right. How about the price range, is it very fancy?",REQUEST
"Yes, that's right. How about the price range, is it very fancy?",AFFIRM
"Thank you, that's all for now.",THANK_YOU
"Thank you, that's all for now.",GOODBYE
My husband and I want to have dinner out. Are there any good places to eat around here?,INFORM_INTENT
I would like to stay around Milpitas.,INFORM
I would really like some Latin American food.,INFORM
"That's great, are there any other restaurants, maybe in Santa Clara?",INFORM
"That's great, are there any other restaurants, maybe in Santa Clara?",REQUEST_ALTS
How expensive are they?,REQUEST
Do you have any other suggestions?,REQUEST_ALTS
"Great, that's the one I want.",SELECT
"Yes, please. I want to eat there.",AFFIRM_INTENT
How about 12:30 in the afternoon?,INFORM
"Yes, that is correct? Can you tell me their address and if they are having live music?",REQUEST
"Yes, that is correct? Can you tell me their address and if they are having live music?",REQUEST
"Yes, that is correct? Can you tell me their address and if they are having live music?",AFFIRM
Thank you so much! That's everything.,THANK_YOU
Thank you so much! That's everything.,GOODBYE
Do you know of any places to eat in San Francisco?,INFORM
Do you know of any places to eat in San Francisco?,INFORM_INTENT
American food would really hit the spot.,INFORM
Do you have any other suggestions? I would prefer something with a moderate price range.,INFORM
Do you have any other suggestions? I would prefer something with a moderate price range.,REQUEST_ALTS
Do you have their phone number? And do they serve liquor?,REQUEST
Do you have their phone number? And do they serve liquor?,REQUEST
"Okay, that works. Please make me a reservation for 12:45 pm.",INFORM
"Okay, that works. Please make me a reservation for 12:45 pm.",INFORM_INTENT
"Okay, that works. Please make me a reservation for 12:45 pm.",SELECT
"Yeah, that's it.",AFFIRM
Thanks so much.,THANK_YOU
"No, thanks a lot.",NEGATE
"No, thanks a lot.",THANK_YOU
I'm looking for restaurants.,INFORM_INTENT
In Oakland.,INFORM
I like Fish best.,INFORM
Any other options?,REQUEST_ALTS
Any others? I want something afforadable.,INFORM
Any others? I want something afforadable.,REQUEST_ALTS
Do they have liquor and live music?,REQUEST
Do they have liquor and live music?,REQUEST
That works. I want to make a reservation.,INFORM_INTENT
That works. I want to make a reservation.,SELECT
"For two people, 10:30 in the morning.",INFORM
"For two people, 10:30 in the morning.",INFORM
That works. What's their address and number?,REQUEST
That works. What's their address and number?,REQUEST
That works. What's their address and number?,AFFIRM
"Try booking again, for 1 person at 12:30.",INFORM
"Try booking again, for 1 person at 12:30.",INFORM
"Try booking again, for 1 person at 12:30.",INFORM_INTENT
That's perfect.,AFFIRM
"Thanks, that's all I need.",THANK_YOU
"Thanks, that's all I need.",GOODBYE
I would like to find a place to eat.,INFORM_INTENT
Find me a sushi place in Alameda.,INFORM
Find me a sushi place in Alameda.,INFORM
That works for me. I would like to make a reservation.,INFORM_INTENT
That works for me. I would like to make a reservation.,SELECT
I would like it at afternoon 1:15.,INFORM
"Yup, that's correct.",AFFIRM
Thanks so much. That's all for today.,THANK_YOU
Thanks so much. That's all for today.,GOODBYE
Hi I'm hungry and also need to let loose tonight. Can you find me a place to eat that serves alcohol?,INFORM
Hi I'm hungry and also need to let loose tonight. Can you find me a place to eat that serves alcohol?,INFORM_INTENT
"I'm in the mood for some Chinese food tonight, preferably in Millbrae.",INFORM
"I'm in the mood for some Chinese food tonight, preferably in Millbrae.",INFORM
That sounds good to me.,SELECT
"Yes, that would be great. Please make a reservation.",AFFIRM_INTENT
I'd like to be there at evening 7:30.,INFORM
That sounds great.,AFFIRM
What is the address of the restaurant?,REQUEST
"Thanks for everything, that's all I needed.",THANK_YOU
"Thanks for everything, that's all I needed.",GOODBYE
I'd like to find a place to eat in this city.,INFORM_INTENT
Look for burger restaurants in Campbell.,INFORM
Look for burger restaurants in Campbell.,INFORM
What is Effie's address and do they serve drinks?,REQUEST
What is Effie's address and do they serve drinks?,REQUEST
I'd like to make a reservation there.,INFORM_INTENT
I'd like to make a reservation there.,SELECT
Make it on the 4th of this month please in the evening 6:30.,INFORM
Make it on the 4th of this month please in the evening 6:30.,INFORM
No I'd like a reservation on the 1st.,INFORM
No I'd like a reservation on the 1st.,NEGATE
No the reservation is for 3 people.,INFORM
No the reservation is for 3 people.,NEGATE
"Yes, sounds good.",AFFIRM
Do they play live music and what is their phone number?,REQUEST
Do they play live music and what is their phone number?,REQUEST
"Thanks, that's all.",THANK_YOU
"Thanks, that's all.",GOODBYE
What would be a good place to eat?,INFORM_INTENT
"I want some Noodles, and search in Berkeley.",INFORM
"I want some Noodles, and search in Berkeley.",INFORM
Do you have their number? And do they have live music?,REQUEST
Do you have their number? And do they have live music?,REQUEST
"I think that works out, make a reservation at the restaurant.",INFORM_INTENT
"I think that works out, make a reservation at the restaurant.",SELECT
11:30 in the morning seems good.,INFORM
"Yeah, that's good. Do they serve liquor, and what is their address?",REQUEST
"Yeah, that's good. Do they serve liquor, and what is their address?",REQUEST
"Yeah, that's good. Do they serve liquor, and what is their address?",AFFIRM
"Okay, thank you very much.",THANK_YOU
"No, I do not. Thank you.",NEGATE
"No, I do not. Thank you.",THANK_YOU
I am looking for somewhere to eat? Do you know of any good places?,INFORM_INTENT
I was thinking in Petaluma. Preferably a Pizza place.,INFORM
I was thinking in Petaluma. Preferably a Pizza place.,INFORM
Are there any others?,REQUEST_ALTS
Any other suggestions?,REQUEST_ALTS
Is it an inexpensive restaurant? What is the address?,REQUEST
Is it an inexpensive restaurant? What is the address?,REQUEST
That sounds like a good choice.,SELECT
Yes. Reserve it for half past 1 in the afternoon.,AFFIRM_INTENT
Yes. Reserve it for half past 1 in the afternoon.,INFORM
That works for me. Do they serve alcohol?,REQUEST
That works for me. Do they serve alcohol?,AFFIRM
What number can I reach them at? Do they have live music?,REQUEST
What number can I reach them at? Do they have live music?,REQUEST
Thanks. That is all.,THANK_YOU
Thanks. That is all.,GOODBYE
I need a place to eat.,INFORM_INTENT
I'm looking for brunch in San Fran.,INFORM
I'm looking for brunch in San Fran.,INFORM
Is there a different restaurant you can suggest.,REQUEST_ALTS
Is there any other restaurant you can suggest?,REQUEST_ALTS
Is there live music there?,REQUEST
Where are they located?,REQUEST
Yes. I would like to book a table.,INFORM_INTENT
Yes. I would like to book a table.,SELECT
I need it for 11:00.,INFORM
"Yes, perfect. Is it in the very fancy price range?",REQUEST
"Yes, perfect. Is it in the very fancy price range?",AFFIRM
Can I have their contact phone?,REQUEST
Thanks. That's all.,THANK_YOU
Thanks. That's all.,GOODBYE
"I need to find somewhere to get a good meal in Pleasanton, can you help?",INFORM
"I need to find somewhere to get a good meal in Pleasanton, can you help?",INFORM_INTENT
"I want Japanese food, my girlfriend is from Osaka, I'm trying to impress her.",INFORM
Is there anything else? I want something a bit more afforadable.,INFORM
Is there anything else? I want something a bit more afforadable.,REQUEST_ALTS
Do they serve liquor and play live music?,REQUEST
Do they serve liquor and play live music?,REQUEST
"Okay, that'll be fine.",SELECT
"Yes thanks, please book it.",AFFIRM_INTENT
7:45 in the evening please.,INFORM
"Yes, that's perfect.",AFFIRM
"Yeah, that's okay.",AFFIRM
Thanks. Where are they? How can I call them?,REQUEST
Thanks. Where are they? How can I call them?,REQUEST
"Okay, thanks. That's all for today.",THANK_YOU
"Okay, thanks. That's all for today.",GOODBYE
Do you know a place to eat?,INFORM_INTENT
Do you know a place to eat in Petaluma?,INFORM
I am looking for an Italian restaurant.,INFORM
What's the number of the restaurant? Is there live music?,REQUEST
What's the number of the restaurant? Is there live music?,REQUEST
I would like to make a reservation for six at a restaurant.,INFORM
I would like to make a reservation for six at a restaurant.,INFORM_INTENT
I would like to make a reservation for six at a restaurant.,SELECT
At 5 pm.,INFORM
Yes that's right. What's the address?,REQUEST
Yes that's right. What's the address?,AFFIRM
That's all. Thanks.,THANK_YOU
That's all. Thanks.,GOODBYE
Hello! I am looking for a place to eat.,INFORM_INTENT
I would prefer to eat at Pleasanton.,INFORM
I would like something on the lines of Izakaya food.,INFORM
"Sure, that sounds great!",SELECT
Sure! Please reserve a table for me at 12:30 pm.,AFFIRM_INTENT
Sure! Please reserve a table for me at 12:30 pm.,INFORM
"Yes, that's fine for me.",AFFIRM
How about placing a reservation at 19:15 instead?,INFORM
How about placing a reservation at 19:15 instead?,INFORM_INTENT
That is fine for me. What is their address and do they serve liquor?,REQUEST
That is fine for me. What is their address and do they serve liquor?,REQUEST
That is fine for me. What is their address and do they serve liquor?,AFFIRM
"Sure, that sounds great!",AFFIRM
"Thank you, that's all the help I need.",THANK_YOU
"Thank you, that's all the help I need.",GOODBYE
I'm looking for restaurants to dine in.,INFORM_INTENT
"I'd like to try Punjabi food, somewhere in SFO.",INFORM
"I'd like to try Punjabi food, somewhere in SFO.",INFORM
Does that restaurant serve alcohol?,REQUEST
"Alright, that works for me.",SELECT
"I think so, yes.",AFFIRM_INTENT
"I'd like to reserve the table for lunch, so 11 o""clock in the morning, for 2 people.",INFORM
"That sounds right, yeah.",AFFIRM
"That's all I need today, thanks.",THANK_YOU
"That's all I need today, thanks.",GOODBYE
I have a friend visiting from out of town and need to find somewhere good for us to eat. Can you look up restaurants in San Jose?,INFORM
I have a friend visiting from out of town and need to find somewhere good for us to eat. Can you look up restaurants in San Jose?,INFORM_INTENT
Some kind of Freshwater fish would be great.,INFORM
How expensive is it?,REQUEST
"Ok, that sounds good.",SELECT
"Yes, please do.",AFFIRM_INTENT
Can you make it on the 10th of this month at a quarter to 7 in the evening?,INFORM
Can you make it on the 10th of this month at a quarter to 7 in the evening?,INFORM
"Yes, that's perfect.",AFFIRM
Can you try making the reservation for 1 in the afternoon?,INFORM
Can you try making the reservation for 1 in the afternoon?,INFORM_INTENT
"No, actually, change that to Tuesday next week.",INFORM
"No, actually, change that to Tuesday next week.",NEGATE
"Yes, that's perfect.",AFFIRM
"Great, thank you!",THANK_YOU
"No, thank you.",NEGATE
"No, thank you.",THANK_YOU
I think dining out will be a wonderful thing. Look for a suitable place please.,INFORM_INTENT
It will be fine at San Francisco and pizza and pasta will cherish me.,INFORM
It will be fine at San Francisco and pizza and pasta will cherish me.,INFORM
"Great, make a reservation for me.",INFORM_INTENT
"Great, make a reservation for me.",SELECT
5:30 in the evening.,INFORM
Please make it on March 3rd for 3 people.,INFORM
Please make it on March 3rd for 3 people.,INFORM
Please make it on March 3rd for 3 people.,NEGATE
will you make it at 11:30 am on 7th of March?,INFORM
will you make it at 11:30 am on 7th of March?,INFORM
will you make it at 11:30 am on 7th of March?,NEGATE
"Ok, its fine. thank you.",AFFIRM
"Grateful, thank you.",THANK_YOU
"Grateful, thank you.",GOODBYE
I am meeting a friend for food later. Can you find me a pricey place nearby?,INFORM
I am meeting a friend for food later. Can you find me a pricey place nearby?,INFORM_INTENT
A place with pasta will be perfect?,INFORM
We are meeting in San Francisco.,INFORM
Are there any other nice restaurants in the area?,REQUEST_ALTS
Do they serve liquor?,REQUEST
Can you suggest any Mexican food restaurants?,INFORM
Can you suggest any Mexican food restaurants?,REQUEST_ALTS
Do they serve liquor?,REQUEST
I want to make a reservation for Cala.,INFORM_INTENT
I want to make a reservation for Cala.,SELECT
Make it for one in the afternoon on March 7th.,INFORM
Make it for one in the afternoon on March 7th.,INFORM
Please change it to a quarter past 12 in the afternoon.,INFORM
Please change it to a quarter past 12 in the afternoon.,NEGATE
"Yes, that is good. Do they have live music?",REQUEST
"Yes, that is good. Do they have live music?",AFFIRM
Yes that works.,AFFIRM
Thank you very much.,THANK_YOU
"No, that is all.",NEGATE
"No, that is all.",THANK_YOU
I want to go out to eat in Milpitas.,INFORM
I want to go out to eat in Milpitas.,INFORM_INTENT
I'm looking for take-out.,INFORM
"Alright, what is their number? Do they have live music?",REQUEST
"Alright, what is their number? Do they have live music?",REQUEST
"Alright, that works.",SELECT
"Yes, make a reservation for three people.",AFFIRM_INTENT
"Yes, make a reservation for three people.",INFORM
"At 1 pm, please.",INFORM
Yes that's right.,AFFIRM
Can you try booking again for 4 people?,INFORM
Can you try booking again for 4 people?,INFORM_INTENT
"No, actually make it half past 6 in the evening.",INFORM
"No, actually make it half past 6 in the evening.",NEGATE
Yes that works. Can I have the address? Also how expensive are they?,REQUEST
Yes that works. Can I have the address? Also how expensive are they?,REQUEST
Yes that works. Can I have the address? Also how expensive are they?,AFFIRM
"Thanks, that's all I needed.",THANK_YOU
"Thanks, that's all I needed.",GOODBYE
"I would like to eat at outside, can you find some nice place?",INFORM_INTENT
"Yes, some salad type food with low-cost will be perfect. Also I need live music there.",INFORM
"Yes, some salad type food with low-cost will be perfect. Also I need live music there.",INFORM
"Yes, some salad type food with low-cost will be perfect. Also I need live music there.",INFORM
If I got any place in San Jose then it will be nice for me.,INFORM
What is the address of that restaurant?,REQUEST
Do they have any liquor supply?,REQUEST
"That's okay, can you make me a reservation at this restaurant for day after tomorrow.",INFORM
"That's okay, can you make me a reservation at this restaurant for day after tomorrow.",INFORM_INTENT
"That's okay, can you make me a reservation at this restaurant for day after tomorrow.",SELECT
11:30 in the morning will be perfect.,INFORM
Make it for one person.,INFORM
Make it for one person.,NEGATE
"Sorry, please change it to 3 persons and the date will be 2nd of March.",INFORM
"Sorry, please change it to 3 persons and the date will be 2nd of March.",INFORM
"Sorry, please change it to 3 persons and the date will be 2nd of March.",NEGATE
"Yes, that is correct. continue.",AFFIRM
"Thanks, that's all I want.",THANK_YOU
"Thanks, that's all I want.",GOODBYE
I am trying to find fancy place to eat. I'm willing to pay more for a nice meal.,INFORM
I am trying to find fancy place to eat. I'm willing to pay more for a nice meal.,INFORM_INTENT
I'm looking to have Korean Barbeque. I'm looking in Santa Clara.,INFORM
I'm looking to have Korean Barbeque. I'm looking in Santa Clara.,INFORM
Do they have alcohol?,REQUEST
That sounds great.,SELECT
Yes. I would like to make a reservation for 20:00.,AFFIRM_INTENT
Yes. I would like to make a reservation for 20:00.,INFORM
"That's correct. Will there be live music? Also, where is the restaurant?",REQUEST
"That's correct. Will there be live music? Also, where is the restaurant?",REQUEST
"That's correct. Will there be live music? Also, where is the restaurant?",AFFIRM
"Yes, I'd like to make the reservation at 7 in the evening.",INFORM
"Yes, I'd like to make the reservation at 7 in the evening.",INFORM_INTENT
That sounds good.,AFFIRM
Thank you!,THANK_YOU
Nope. That's all.,NEGATE
Nope. That's all.,THANK_YOU
I want to find somewhere to eat. It needs to serve alcohol and it doesn't matter if it's pricey.,INFORM
I want to find somewhere to eat. It needs to serve alcohol and it doesn't matter if it's pricey.,INFORM
I want to find somewhere to eat. It needs to serve alcohol and it doesn't matter if it's pricey.,INFORM_INTENT
Look in SFO. I'm feeling Japanese food.,INFORM
Look in SFO. I'm feeling Japanese food.,INFORM
What's the address and number?,REQUEST
